"Factor","GroupingCategory","Filename","GroupValue","<-100","-100 to -10","-10 to -1","-1 to 0","0 to 1",">1","b","S_d","p_b","S_b","alpha","eps_an","criteria","pretty_names","Variable","source","pi4","pi0","pi04","GroupingVariable","SD","FactorMean","NumGenes","MutationRate","dnds","Ne"
"MeanSIFT19","MeanSIFT","MeanSIFT19_0.524519562582659_PolyDFE.output","0.524519562582659","0.501450530943755","0.210179449025533","0.12242876630939","0.165168584901322","0.000359400016783251","0.000413268803216793","0.24114938504","-626.80807958","0.00077266882","1.59807646409","0.00130386900406597","0.00492132153","0.00144","SIFT score","0.524519562582659","PolyDFE.input","0.0108730362065076","0.00268602855226598","0.247035740638697","MeanSIFT","0.00185112582156536","0.524519562582659","347","1.12642563968212e-08","0.235112900531259","241317.2211167"
"MeanSIFT2","MeanSIFT","MeanSIFT2_0.461108107303264_PolyDFE.output","0.461108107303264","0.668644266992917","0.184915101698334","0.0791113936908107","0.057701033427938","0.00161728648629866","0.00801091770370133","0.37534217567","-999.7651243","0.00962820419","5.43799210682","0.340321683262233","0.00486166427","0.00135","SIFT score","0.461108107303264","PolyDFE.input","0.012078498983523","0.00157719737908311","0.130578922201729","MeanSIFT","0.00272975890741249","0.461119952860061","336","1.02947631072631e-08","0.152241505084658","293316.583822152"
"MeanSIFT20","MeanSIFT","MeanSIFT20_0.536739032214741_PolyDFE.output","0.536739032214741","0.447723589296425","0.243270068216079","0.137990277057747","0.170287884969748","0.000341486567419724","0.000386693892580281","0.25833567253","-358.98165489","0.00072818046","1.57998975262","0.00114242124910393","0.00980279645","0.00048","SIFT score","0.536739032214741","PolyDFE.input","0.0114004806842396","0.00305710275041781","0.268155601074265","MeanSIFT","0.00840897554851875","0.536739032214741","364","1.14262126762127e-08","0.26714205798339","249436.996476822"
"MeanSIFT3","MeanSIFT","MeanSIFT3_0.468211141336094_PolyDFE.output","0.468211141336094","0.674764029226178","0.183562903562191","0.0784199520643855","0.0570936647572455","0.00100801394129901","0.00515143644870097","0.37578441183","-1029.6650817","0.00615945039","5.5955966097","0.271435917736853","0.00205162597","2e-04","SIFT score","0.468211141336094","PolyDFE.input","0.0122173729759218","0.00151618438781656","0.124100687668673","MeanSIFT","0.00165959125614537","0.468221118738486","313","1.08242811501597e-08","0.157755021927403","282175.158018267"
"MeanSIFT4","MeanSIFT","MeanSIFT4_0.473044375712226_PolyDFE.output","0.473044375712226","0.652075800454587","0.194809341845717","0.0856236232662224","0.0653311724034736","0.000160653822921186","0.00199940820707878","0.36415089117","-894.58417152","0.00216006203","12.9390044807","0.264900196810264","0.00211795258","0.00145","SIFT score","0.473044375712226","PolyDFE.input","0.0124173212232887","0.001599473394217","0.128809858862086","MeanSIFT","0.00122701618119198","0.473044375712226","306","1.09211064897339e-08","0.146491263631431","284250.529810355"
"MeanSIFT5","MeanSIFT","MeanSIFT5_0.476825555971563_PolyDFE.output","0.476825555971563","0.673507144421765","0.168228959118381","0.0817471006462226","0.0761038387436316","0.000216906696835162","0.000196050373164836","0.31703731958","-1515.8431053","0.00041295707","1.34233231364","0.000784046348162156","0.00871068467","9e-05","SIFT score","0.476825555971563","PolyDFE.input","0.0117053655315385","0.00158080049442611","0.135049220818167","MeanSIFT","0.00106146746005821","0.476825555971563","292","1.02449149024492e-08","0.150135207081705","285638.427527109"
"MeanSIFT6","MeanSIFT","MeanSIFT6_0.480265769200472_PolyDFE.output","0.480265769200472","0.656872641703151","0.171549815227134","0.0860165604077742","0.0851645031519409","0.000184921418416084","0.000211558091583908","0.30338666882","-1455.5303","0.00039647951","1.59204046736","0.00125238192971984","0.0128572245","3e-04","SIFT score","0.480265769200472","PolyDFE.input","0.0119714802348244","0.00176082461019678","0.147084953210266","MeanSIFT","0.000886738783744487","0.480265769200472","296","1.06573164073164e-08","0.158954003790575","280827.737895768"
"MeanSIFT7","MeanSIFT","MeanSIFT7_0.483542651603808_PolyDFE.output","0.483542651603808","0.612619007926738","0.217012327073384","0.0890004914885711","0.0593209100713064","0.00655158830814873","0.0154956751318512","0.39872719008","-606.95539374","0.02204726344","2.83585348984","0.217839291060763","0.01086280598","1e-04","SIFT score","0.483542651603808","PolyDFE.input","0.0108074500689408","0.0016916464461511","0.156525955277154","MeanSIFT","0.000981018959038559","0.483542651603808","340","1.0148009506833e-08","0.164547759035315","266245.564257299"
"MeanSIFT8","MeanSIFT","MeanSIFT8_0.48684940627884_PolyDFE.output","0.48684940627884","0.649873777410035","0.174747023943115","0.0859541905257724","0.0817692604810774","0.00167806391365688","0.00597768372634311","0.31222403877","-1317.3851586","0.00765574764","4.0416527065","0.16712424202491","0.00274517661","9e-05","SIFT score","0.48684940627884","PolyDFE.input","0.0104937639828025","0.00162681020100229","0.155026376014207","MeanSIFT","0.000926302205614054","0.48684940627884","341","1.06565656565657e-08","0.160496828098902","246180.719027832"
"MeanSIFT9","MeanSIFT","MeanSIFT9_0.489820116348262_PolyDFE.output","0.489820116348262","0.657023928408202","0.15721440828842","0.0852993896666908","0.100145217546687","0.000235201301693633","8.1854788306357e-05","0.2676882502","-2118.6859984","0.00031705609","0.73848050072","2.49853288370494e-05","0.00983697606","0.00028","SIFT score","0.489820116348262","PolyDFE.input","0.0114677576099564","0.00186448668054884","0.162585114192688","MeanSIFT","0.000745623561369835","0.489820116348262","307","1.07261869509426e-08","0.169587518561401","267284.116489985"
"norm.exp1","norm.exp","norm.exp1_-10.0806327555349_PolyDFE.output","-10.0806327555349","0.494525891676396","0.248532961769258","0.128117445897027","0.128640982397319","0.000122131150035232","6.05871099648159e-05","0.30083590008","-393.24629493","0.00018271826","0.90590932256","3.43881979676717e-05","0.00569809308","9e-05","Expression level","-10.0806327555349","PolyDFE.input","0.0130734904260033","0.00280601641790196","0.214634066838093","norm.exp","0.484201534384093","-10.0806327555349","436","1.19322351959967e-08","0.257671341413614","273911.178653047"
"norm.exp10","norm.exp","norm.exp10_-6.13772280966613_PolyDFE.output","-6.13772280966613","0.608878657788449","0.196652576807848","0.0960308316651547","0.0892777790985476","0.00121078517710549","0.00794936946289448","0.31749091942","-882.36568787","0.00916015464","7.05365620532","0.33624218414633","0.00034042438","0.00044","Expression level","-6.13772280966613","PolyDFE.input","0.0109268722530598","0.00188893927715108","0.172870994865172","norm.exp","0.0525651957761703","-6.13772280966613","438","1.02812831511462e-08","0.187695651986268","265698.164626505"
"norm.exp11","norm.exp","norm.exp11_-5.97485737708314_PolyDFE.output","-5.97485737708314","0.616236252151886","0.190151471560378","0.096403729277865","0.096972276279871","0.000174023585648331","6.2247144351657e-05","0.30001875409","-1025.4930355","0.00023627073","0.74970069242","2.07656136104424e-05","0.01422765336","1e-04","Expression level","-5.97485737708314","PolyDFE.input","0.0105750009845306","0.00176220541456851","0.166638794374233","norm.exp","0.0459856595515","-5.97485737708314","426","1.02325603452364e-08","0.188875746977933","258366.445633854"
"norm.exp12","norm.exp","norm.exp12_-5.81309427807823_PolyDFE.output","-5.81309427807823","0.592703586217253","0.221396090636383","0.0994848104539579","0.0779765503924057","0.00162185985016838","0.00681710244983158","0.35774882761","-604.33443779","0.0084389623","4.68549043787","0.222677892300358","0.00315920403","0.00062","Expression level","-5.81309427807823","PolyDFE.input","0.0110513486850655","0.00178894151040313","0.16187540194263","norm.exp","0.045227395425354","-5.81309427807823","426","1.00488689714042e-08","0.179523242088895","274940.113074268"
"norm.exp13","norm.exp","norm.exp13_-5.65552755515647_PolyDFE.output","-5.65552755515647","0.615959833576643","0.19165684380667","0.0955054886196556","0.0926814718470316","0.000385335312422685","0.00381102683757728","0.30788503627","-981.62333288","0.00419636215","10.3821318896","0.279358140084378","0.00023305509","0.00086","Expression level","-5.65552755515647","PolyDFE.input","0.0102138606824285","0.00170604313037785","0.167032152035602","norm.exp","0.0488343890360993","-5.65552755515647","426","1.02558685446009e-08","0.184977779372163","248976.004275266"
"norm.exp14","norm.exp","norm.exp14_-5.47901468485148_PolyDFE.output","-5.47901468485148","0.634644137062236","0.182058115034369","0.0914199492895745","0.0904568467438202","6.35112284502748e-05","0.00135744064154975","0.30356910156","-1184.0781216","0.00142095187","21.8694282715","0.238586550853962","0.01474220483","8e-05","Expression level","-5.47901468485148","PolyDFE.input","0.0104805628474688","0.00168178874808993","0.160467407387009","norm.exp","0.0530936819800044","-5.47901468485148","436","1.01825363729033e-08","0.168815362565394","257317.098207441"
"norm.exp15","norm.exp","norm.exp15_-5.29000965860176_PolyDFE.output","-5.29000965860176","0.619932271302984","0.19451288469263","0.0935345054704687","0.0844631156239174","0.00154384031005184","0.00601338259994821","0.32408509273","-916.74424778","0.00755722291","4.37605422563","0.18017256699766","0.00078642474","0.00096","Expression level","-5.29000965860176","PolyDFE.input","0.0108790308677997","0.00178599903638604","0.16416894648882","norm.exp","0.0554371976275346","-5.29000965860176","450","1.03013243546577e-08","0.178506602775544","264020.200055172"
"norm.exp16","norm.exp","norm.exp16_-5.08188747779451_PolyDFE.output","-5.08188747779451","0.659648485669492","0.197072433629813","0.0798721238227741","0.0527320184779209","0.00162491169041035","0.00905002670958965","0.40103736601","-808.27507143","0.0106749384","6.05579520613","0.412389994489409","0.00501672201","1e-04","Expression level","-5.08188747779451","PolyDFE.input","0.0115675004823097","0.00149227529412651","0.129005855362502","norm.exp","0.0666885334369152","-5.08188747779451","465","1.06443575540349e-08","0.154879351393585","271681.508808505"
"norm.exp17","norm.exp","norm.exp17_-4.82856926584577_PolyDFE.output","-4.82856926584577","0.674055033799875","0.175848649169722","0.073818023838208","0.0521890751921946","0.0213265526738476","0.00276266532615232","0.38319664369","-1087.7828675","0.024089218","0.46177252134","0.000577987925441777","0.00406647758","1e-04","Expression level","-4.82856926584577","PolyDFE.input","0.0110755916975288","0.0014958231267933","0.13505582073119","norm.exp","0.0817791241890652","-4.82856926584577","486","1.02243214033337e-08","0.163681464669355","270814.836031991"
"norm.exp18","norm.exp","norm.exp18_-4.49720095828426_PolyDFE.output","-4.49720095828426","0.696936418380849","0.158982739129845","0.0746833040335355","0.0652734484257704","0.000767381435841874","0.00335670859415815","0.3314432463","-1733.7493385","0.00412409003","4.85709249084","0.159214282540533","0.00104658988","0.00042","Expression level","-4.49720095828426","PolyDFE.input","0.0119295907743789","0.00151261680845733","0.126795364322635","norm.exp","0.106141634310247","-4.49720095828426","476","1.02151345386639e-08","0.156967092119115","291958.728718302"
"norm.exp19","norm.exp","norm.exp19_-4.03035782206745_PolyDFE.output","-4.03035782206745","0.689206598226815","0.172490010571184","0.0753872117633698","0.0573961826286312","0.000669256008627883","0.00485074080137216","0.36456398373","-1254.8703972","0.00551999681","7.73719254168","0.34671267591884","0.00016253763","0.00014","Expression level","-4.03035782206745","PolyDFE.input","0.0122799934023577","0.0014866804418428","0.121065247604886","norm.exp","0.167618304118305","-4.03035782206745","496","1.04664385793418e-08","0.147666422220943","293318.336253256"
"norm.exp2","norm.exp","norm.exp2_-8.98414591016635_PolyDFE.output","-8.98414591016635","0.428821368403751","0.284230758900809","0.13941670516646","0.121601587628981","0.00922117224909413","0.0167084076509059","0.33307605069","-241.37174503","0.0259295799","2.27545599322","0.105017479644044","0.00045709443","0.00099","Expression level","-8.98414591016635","PolyDFE.input","0.0124766538553519","0.00314021626935389","0.251687375939092","norm.exp","0.221047628537576","-8.98414591016635","463","1.14773436306913e-08","0.254209763012724","271767.018937822"
"norm.exp20","norm.exp","norm.exp20_-2.85075930983192_PolyDFE.output","-2.85075930983192","0.78768080300742","0.118293077134835","0.028649015318574","0.00892106400917103","0.05645604053","0","0.62515491434","-1287.7613409","0.05645604053","0.01423188504","0","0.00823264907","0.00026","Expression level","-2.85075930983192","PolyDFE.input","0.0132677353954153","0.00125492910638508","0.094585026682001","norm.exp","0.826263523820113","-2.85075930983192","496","1.05253543499511e-08","0.130456017568124","315137.499277563"
"norm.exp3","norm.exp","norm.exp3_-8.31295728642703_PolyDFE.output","-8.31295728642703","0.515971234605805","0.215685964588302","0.120583843741761","0.147534192354131","0.000159854785841018","6.49099241589735e-05","0.25977953149","-604.32798116","0.00022476471","0.80511823642","1.95891609585674e-05","0.00090137262","0.00018","Expression level","-8.31295728642703","PolyDFE.input","0.012057319678774","0.00277560899370845","0.230201161423521","norm.exp","0.162087859187907","-8.31295728642703","444","1.14297251797252e-08","0.235070669812722","263727.243857144"
"norm.exp4","norm.exp","norm.exp4_-7.82209386937635_PolyDFE.output","-7.82209386937635","0.525331573016613","0.233846279708108","0.117977511219572","0.114576157955707","0.00114659060991584","0.00712188749008413","0.30801272302","-485.06403516","0.0082684781","6.69892519425","0.256572861170055","0.0001579246","0.00057","Expression level","-7.82209386937635","PolyDFE.input","0.0119203657959827","0.00248946450420456","0.208841284471617","norm.exp","0.128060253607948","-7.82209386937635","450","1.11316049382716e-08","0.233839503993924","267714.445987012"
"norm.exp5","norm.exp","norm.exp5_-7.42540856065444_PolyDFE.output","-7.42540856065444","0.523424351465361","0.221882548457566","0.119712211384163","0.13491923317291","5.82579641935643e-05","3.3975558064725e-06","0.27625023544","-566.66839496","6.165552e-05","0.34500526741","3.57248324290637e-07","0.00590334923","0.00032","Expression level","-7.42540856065444","PolyDFE.input","0.0114892826201411","0.0025114241134614","0.218588418136638","norm.exp","0.103781678959593","-7.42540856065444","436","1.11846909461588e-08","0.221451097913042","256808.227322698"
"norm.exp6","norm.exp","norm.exp6_-7.08773068136708_PolyDFE.output","-7.08773068136708","0.564101113981989","0.202860851937681","0.108006516635358","0.119588997664972","0.000376943503340721","0.00506557627665927","0.27977527045","-788.98434901","0.00544251978","13.9325750566","0.355799547790627","0.00147521936","0.00061","Expression level","-7.08773068136708","PolyDFE.input","0.0120965419637636","0.00246403133658822","0.203697167667377","norm.exp","0.0893267836847248","-7.08773068136708","448","1.11198367604617e-08","0.212639301214964","271958.622782456"
"norm.exp7","norm.exp","norm.exp7_-6.8032808872704_PolyDFE.output","-6.8032808872704","0.547231944962648","0.201390296921443","0.112508982960724","0.138634964655186","0.000159764721598621","7.40457784014215e-05","0.25830947216","-798.1003369","0.0002338105","0.86969572527","3.33153371247075e-05","0.00725131746","0.00373","Expression level","-6.8032808872704","PolyDFE.input","0.011563759514017","0.00251881242426253","0.217819509408627","norm.exp","0.0758784998130885","-6.8032808872704","430","1.09319238900634e-08","0.214710962505228","264449.323611919"
"norm.exp8","norm.exp","norm.exp8_-6.5528668141853_PolyDFE.output","-6.5528668141853","0.535943381614888","0.222861684542607","0.116913981432893","0.124080215839613","0.000132475889808248","6.82606801917229e-05","0.28874455493","-573.48828611","0.00020073657","0.92707657963","4.44076131926106e-05","0.01130340055","7e-05","Expression level","-6.5528668141853","PolyDFE.input","0.0108339934961039","0.00222960981715006","0.205797596052819","norm.exp","0.0681441741737097","-6.5528668141853","469","1.09785272770347e-08","0.213461221596453","246708.716540852"
"norm.exp9","norm.exp","norm.exp9_-6.33943150137282_PolyDFE.output","-6.33943150137282","0.540607379980801","0.227498191708531","0.115480359462438","0.11415300593823","0.000165491680717778","0.00209557122928217","0.30405743745","-542.99698509","0.00226106291","13.1563648714","0.185681564505006","0.01473731206","0.01426","Expression level","-6.33943150137282","PolyDFE.input","0.0103950432790529","0.00203991775886673","0.196239467610239","norm.exp","0.0633700576263947","-6.33943150137282","480","1.03601641414141e-08","0.219500295764753","250841.664696684"
"ProteinLength1","ProteinLength","ProteinLength1_149.705172413793_PolyDFE.output","149.705172413793","0.569104603002898","0.221765214537312","0.108650782930262","0.100459449319527","1.97994979075355e-05","1.50712092472638e-07","0.31887890454","-608.93974639","1.995021e-05","0.20468216157","0","0.01616445772","1e-04","Length","149.705172413793","PolyDFE.input","0.0141771044989431","0.00251842124064012","0.177640028034488","ProteinLength","33.7124383060591","149.747631352283","1161","1.24568771261278e-08","0.220425637708479","284523.648170359"
"ProteinLength10","ProteinLength","ProteinLength10_509.635_PolyDFE.output","509.635","0.598385789947685","0.211516429773254","0.100069124964808","0.0869062013142532","0.000169568781803409","0.00295288521819659","0.33319272338","-708.22362653","0.003122454","17.9094324274","0.361728407135968","0.0011939883","0.00026","Length","509.635","PolyDFE.input","0.0123913031727228","0.00201927900015038","0.162959373360782","ProteinLength","9.15485135095843","509.635","400","1.05080555555556e-08","0.181785552051428","294804.854885155"
"ProteinLength11","ProteinLength","ProteinLength11_540.553133514986_PolyDFE.output","540.553133514986","0.60453505832638","0.196622974650604","0.0980608374409984","0.0951019630620172","0.000740135977869039","0.00493903054213096","0.30805060293","-895.10748121","0.00567916652","7.16150687714","0.24050841318076","0.00240468787","0.00365","Length","540.553133514986","PolyDFE.input","0.0127219575717428","0.00218921462584337","0.172081585203988","ProteinLength","8.42788662365254","540.553133514986","367","1.04330223213057e-08","0.186813224850359","304848.326303367"
"ProteinLength12","ProteinLength","ProteinLength12_576.026086956522_PolyDFE.output","576.026086956522","0.615744161737977","0.200668217938732","0.0946588983255363","0.0821479191777545","0.00141067761270897","0.00537012520729108","0.33329558489","-827.74685342","0.00678080282","4.28735057167","0.164717716995088","0.00829306215","0.00094","Length","576.026086956522","PolyDFE.input","0.0126246207112095","0.00203252434424205","0.160996864043397","ProteinLength","11.4947888124151","575.968023255814","344","9.99371623208832e-09","0.178755995426825","315813.967948023"
"ProteinLength13","ProteinLength","ProteinLength13_615.702005730659_PolyDFE.output","615.702005730659","0.612354275664383","0.193660240054799","0.0967632762130177","0.0943410666178008","0.000415731371051442","0.00246541007894852","0.30686542305","-952.05189593","0.00288114145","6.4173155336","0.126446390681564","9.397981e-05","0.00033","Length","615.702005730659","PolyDFE.input","0.0120026530813847","0.00199150470692807","0.16592204185396","ProteinLength","11.9262944704757","615.706552706553","351","1.00704192926415e-08","0.188565504160623","297968.057053867"
"ProteinLength14","ProteinLength","ProteinLength14_663.103448275862_PolyDFE.output","663.103448275862","0.588653939848453","0.204120520453374","0.103381366425926","0.103122849582246","0.000519992779481226","0.000201330910518771","0.30191613882","-799.34658351","0.00072132369","0.78361424554","7.58460308572414e-05","0.00566346102","0.00205","Length","663.103448275862","PolyDFE.input","0.0118540024631424","0.00210584054871374","0.17764806066655","ProteinLength","15.5291578256275","663.185534591195","318","9.98354615335748e-09","0.192701958427433","296838.475053171"
"ProteinLength15","ProteinLength","ProteinLength15_719.446601941748_PolyDFE.output","719.446601941748","0.627419631846742","0.176052036770581","0.092571602576358","0.100983883106319","0.000225020519044827","0.00274782518095518","0.28273391593","-1348.9715127","0.0029728457","12.704884248","0.245591813773271","0.0003294577","9e-05","Length","719.446601941748","PolyDFE.input","0.0113341746876408","0.00195659816620781","0.172628199240775","ProteinLength","16.8722815995411","719.337662337662","308","9.91686343959072e-09","0.179157306575487","285729.826690762"
"ProteinLength16","ProteinLength","ProteinLength16_783.145762711864_PolyDFE.output","783.145762711864","0.603210613020214","0.174416821225033","0.0980948316630341","0.124210570531719","6.69188325944647e-05","2.44727405562806e-07","0.2529313811","-1425.8418681","6.716356e-05","0.17810260029","0","1.673472e-05","9e-05","Length","783.145762711864","PolyDFE.input","0.0109039934627062","0.00212552966075488","0.194931303657197","ProteinLength","18.610406151731","783.043918918919","296","9.88895713895714e-09","0.201659358470485","275660.853553262"
"ProteinLength17","ProteinLength","ProteinLength17_860.319727891157_PolyDFE.output","860.319727891157","0.57786120853729","0.198958231349766","0.105570393141027","0.116326565871917","4.40375099012291e-05","0.0012395635900988","0.28075093215","-863.23821675","0.0012836011","28.6449946332","0.227580036496285","0.00737475356","0.00314","Length","860.319727891157","PolyDFE.input","0.0101324538599352","0.00194889401774915","0.192341760909001","ProteinLength","26.6374947818549","860.319727891157","294","9.46571153714011e-09","0.195931972516205","267609.408446978"
"ProteinLength18","ProteinLength","ProteinLength18_976.714285714286_PolyDFE.output","976.714285714286","0.592122758072158","0.187393993750183","0.101162069227962","0.116278798159697","0.0012588496173821","0.00178353117261787","0.27205320888","-1069.3360734","0.00304238079","1.87250082167","0.0112904460661003","0.00662771101","0.00023","Length","976.714285714286","PolyDFE.input","0.00931963726189095","0.00180022112020552","0.193164290585303","ProteinLength","38.287490617851","976.459558823529","272","9.50616458704694e-09","0.199983348535702","245094.569333195"
"ProteinLength19","ProteinLength","ProteinLength19_1145.67886178862_PolyDFE.output","1145.67886178862","0.564550307676857","0.209568420002613","0.104711620701638","0.101122290558893","0.00377431003456774","0.0162730510254323","0.30908654998","-684.26452568","0.02004736106","4.79416035509","0.331625412650586","0.00076477649","0.00038","Length","1145.67886178862","PolyDFE.input","0.00890317388583522","0.0018395443886395","0.206616697845942","ProteinLength","69.1239983785539","1145.27530364372","247","8.92189097452256e-09","0.214315554643423","249475.529101936"
"ProteinLength2","ProteinLength","ProteinLength2_227.607055961071_PolyDFE.output","227.607055961071","0.576873586355294","0.230006007501308","0.0735859280293499","0.0322380800940476","0.0872963979965038","2.34962049816545e-11","0.51787573451","-415.11772992","0.08729639802","0.0453808303","0","0.00482868151","8e-05","Length","227.607055961071","PolyDFE.input","0.0133592997940126","0.00241171778455955","0.180527259792495","ProteinLength","16.2882052385074","227.676399026764","822","1.11222689178894e-08","0.193284467754196","300282.700693497"
"ProteinLength20","ProteinLength","ProteinLength20_1805.84834123223_PolyDFE.output","1805.84834123223","0.549631275777532","0.168175329459368","0.105616587393796","0.176008314809304","0.000445405786492326","0.000123086773507697","0.20422580472","-1539.0614359","0.00056849256","0.65355263473","1.32069618963938e-05","0.01487874613","9e-05","Length","1805.84834123223","PolyDFE.input","0.00588843134998708","0.00151075897532856","0.256563910748807","ProteinLength","603.361650796599","1805.84834123223","211","8.47450811431854e-09","0.228441766686577","173710.121890083"
"ProteinLength3","ProteinLength","ProteinLength3_277.354744525547_PolyDFE.output","277.354744525547","0.614259262690784","0.190953632608874","0.0946193728711479","0.0907766072491947","0.00267557950708097","0.00671554507291905","0.31042086403","-975.40420723","0.00939112458","2.98204762146","0.109737507237615","7.292609e-05","0.00029","Length","277.354744525547","PolyDFE.input","0.0129651678859265","0.00222297585336439","0.171457544778684","ProteinLength","12.2542229382751","277.322580645161","682","1.11958440712106e-08","0.197605219676822","289508.495372528"
"ProteinLength4","ProteinLength","ProteinLength4_316.279338842975_PolyDFE.output","316.279338842975","0.578505727842311","0.218414184473611","0.105521603455333","0.0950830101587451","0.000243777866868689","0.00223169620313135","0.32472522492","-637.97560334","0.00247547407","9.64599250287","0.171330450559412","1.508332e-05","7e-05","Length","316.279338842975","PolyDFE.input","0.013316692889479","0.00227615431896249","0.17092489387968","ProteinLength","9.72568677441069","316.27750410509","609","1.12068799655006e-08","0.187320574847127","297065.12719136"
"ProteinLength5","ProteinLength","ProteinLength5_349.786856127886_PolyDFE.output","349.786856127886","0.605417748815094","0.217873690991228","0.0692141953318972","0.0302921920717804","0.07720217279","0","0.51796393298","-477.76819922","0.07720217279","0.00198642829","0","0.00334058261","9e-05","Length","349.786856127886","PolyDFE.input","0.0130109589397716","0.00213030496110441","0.16373158742301","ProteinLength","9.42610512650212","349.846702317291","561","1.09295089936801e-08","0.180701475338981","297610.783505807"
"ProteinLength6","ProteinLength","ProteinLength6_381.658585858586_PolyDFE.output","381.658585858586","0.604420710268877","0.215238438297089","0.076761001107987","0.0403866578960471","0.0631158144995123","7.73779304876765e-05","0.46357515746","-530.96715466","0.06319319243","0.14913686468","0","0.00175628038","1e-04","Length","381.658585858586","PolyDFE.input","0.0132135110585839","0.00219528873776805","0.166139698073808","ProteinLength","8.58599049696479","381.658585858586","495","1.06878073665953e-08","0.191338915175079","309079.089034734"
"ProteinLength7","ProteinLength","ProteinLength7_412.831196581197_PolyDFE.output","412.831196581197","0.591841035054649","0.213660398068083","0.102662606091985","0.0917928865652835","4.17192320422144e-05","1.35498795783562e-06","0.32646475159","-691.83108937","4.307422e-05","0.2890898552","8.74012885538182e-08","0.02143114902","9e-05","Length","412.831196581197","PolyDFE.input","0.0131010361496849","0.00215922650597389","0.164813414855422","ProteinLength","9.9982694910739","412.867803837953","469","1.03286381943098e-08","0.178228232333727","317104.634299767"
"ProteinLength8","ProteinLength","ProteinLength8_447.738758029979_PolyDFE.output","447.738758029979","0.603372532404885","0.180846574966724","0.0986472599729618","0.116326457555429","0.000447080140547285","0.000360094959452661","0.26688472877","-1235.0005796","0.0008071751","1.23889201941","0.0007392232386038","0.00808424153","0.00153","Length","447.738758029979","PolyDFE.input","0.0119545803770431","0.00219260683556018","0.183411442845016","ProteinLength","9.85407395687003","447.776824034335","466","1.04658169679629e-08","0.189841803935958","285562.522582743"
"ProteinLength9","ProteinLength","ProteinLength9_479.866336633663_PolyDFE.output","479.866336633663","0.615554321314125","0.20407235874892","0.0870975130764234","0.0626117393005322","0.0120555341455763","0.0186085334144237","0.37916532936","-711.11105091","0.03066406756","2.00211715849","0.123293271035803","0.00049750007","0.005","Length","479.866336633663","PolyDFE.input","0.0127390913909966","0.00213246378268527","0.16739528096897","ProteinLength","8.61713656766856","479.866336633663","404","1.07214221422142e-08","0.186509308457032","297047.612294783"
