"Factor","GroupingCategory","Filename","GroupValue","<-100","-100 to -10","-10 to -1","-1 to 0","0 to 1",">1","b","S_d","p_b","S_b","alpha","eps_an","criteria","pretty_names","Variable","source","pi4","pi0","pi04","GroupingVariable","SD","FactorMean","NumGenes","MutationRate","dnds","Ne"
"avgConnec6","avgConnec","avgConnec6_0.289426105991163_PolyDFE.output","0.289426105991163","0.599374592466752","0.192204261858116","0.100297659168986","0.107007978326146","0.000578177196103424","0.000537330983896522","0.28744950552","-984.9321473","0.00111550818","1.3690170645","0.00162970835440324","0.00369849978","0.00181","Connectivity","0.262481772959259","PolyDFE.input","0.0126920808603543","0.00227690845461182","0.179395993428005","avgConnec","0.00583960142266782","0.289426105991163","645","1.06840967817712e-08","0.200512785692344","296985.349337368"
"avgConnec7","avgConnec","avgConnec7_0.308452331330733_PolyDFE.output","0.308452331330733","0.59508451484473","0.210248581814883","0.0996984837769437","0.0869778912534431","0.00148680341400154","0.00650372489599849","0.33213550346","-710.75604329","0.00799052831","4.85715577689","0.209765918993923","0.00489037251","0.0028","Connectivity","0.277320185121923","PolyDFE.input","0.0129920975385547","0.00214998996263883","0.165484438233212","avgConnec","0.00500090201713602","0.308452331330733","632","1.09031613604398e-08","0.17832641335205","297897.488376497"
"avgConnec8","avgConnec","avgConnec8_0.325887632475594_PolyDFE.output","0.325887632475594","0.596846210827021","0.195648493043598","0.0970673248654675","0.0931023951639132","0.00519867069355795","0.0121369054064421","0.31050919887","-874.32899736","0.0173355761","2.80497066208","0.147952044576979","9.181291e-05","0.00212","Connectivity","0.292132306360686","PolyDFE.input","0.0127061820404583","0.00227101642045171","0.178733187768008","avgConnec","0.00550303507676517","0.325887632475594","644","1.07518037518037e-08","0.18532779782734","295443.032949859"
"avgConnec9","avgConnec","avgConnec9_0.343861930578155_PolyDFE.output","0.343861930578155","0.600425543421288","0.212386407632187","0.0948956631581256","0.0738806687183987","0.00587528474232835","0.0125364323276717","0.35933942403","-663.93952769","0.01841171707","2.60180696409","0.151761538458587","0.00696483893","7e-05","Connectivity","0.306301331158975","PolyDFE.input","0.0126731348277016","0.00226278068200845","0.178549404924056","avgConnec","0.00527599607955912","0.343861930578155","637","1.08308516879945e-08","0.184597608625576","292523.96747684"
"dnds1","dnds","dnds1_0.0197571533009781_PolyDFE.output","0.0197571533009781","0.830500363583191","0.11746083234555","0.0348362118278689","0.0144539278633903","0.000493296989710457","0.00225536739028953","0.53316081548","-1873.5408528","0.00274866438","5.05555469453","0.320957036022813","1.121983e-05","0.00025","dn/ds","0.0159684937784849","PolyDFE.input","0.0132306992653134","0.000610884315725787","0.046171733139406","dnds","0.0122062726201001","0.0197571533009781","611","1.12738018482699e-08","0.0197571533009781","293394.798032215"
"dnds10","dnds","dnds10_0.188456264233123_PolyDFE.output","0.188456264233123","0.578379056145366","0.208677286899362","0.102441526237939","0.0956154402273328","0.00214697630972216","0.0127397141802779","0.31668116916","-709.82189811","0.01488669049","6.42082018264","0.389076286035019","0.00413669271","0.0013","dn/ds","0.142327914216352","PolyDFE.input","0.0117607246677309","0.00191860734659179","0.163136830492773","dnds","0.00699258862513009","0.188456264233123","611","1.06365454876093e-08","0.188456264233123","276422.563167506"
"dnds11","dnds","dnds11_0.213017437732782_PolyDFE.output","0.213017437732782","0.541345516140032","0.2040299987614","0.11398620138621","0.140252910572358","0.000229069853088348","0.00015630328691163","0.25860475988","-756.71059216","0.00038537314","1.10813909067","0.000182061189021039","0.00770128073","0.00079","dn/ds","0.156025331019841","PolyDFE.input","0.0119623372059278","0.00193405914469778","0.161679035743899","dnds","0.00732861415045665","0.213017437732782","606","1.07673934060073e-08","0.213017437732782","277744.500336865"
"dnds12","dnds","dnds12_0.242663884612292_PolyDFE.output","0.242663884612292","0.521214411767772","0.205580120131938","0.118114029362656","0.154794170407633","0.000195323870218922","0.000101944459781067","0.24653128966","-707.17080613","0.00029726833","0.93439863233","5.57164939606623e-05","0.01024374082","0.00044","dn/ds","0.169497380214221","PolyDFE.input","0.011552156414196","0.00206218690209168","0.17851099207396","dnds","0.0101191227685517","0.242663884612292","631","1.04110198658534e-08","0.242663884612292","277402.131660638"
"dnds13","dnds","dnds13_0.284016462107534_PolyDFE.output","0.284016462107534","0.445933906419489","0.244133703142718","0.138591328218591","0.171201546109203","0.000117751965369561","2.17641446303984e-05","0.25814780371","-353.96476356","0.00013951611","0.53823740683","2.30047493695204e-06","0.0120304305","0.00023","dn/ds","0.185169532538964","PolyDFE.input","0.0109778472215565","0.00212389423273405","0.19347092283845","dnds","0.0140057147759919","0.284016462107534","658","9.97817076540481e-09","0.284016462107534","275046.586184356"
"dnds14","dnds","dnds14_0.348626494824147_PolyDFE.output","0.348626494824147","0.410044955513545","0.241216245906926","0.141264881115166","0.186491977544363","0.00483691307022871","0.0161450268497713","0.24549550204","-312.72284447","0.02098193992","3.81606568511","0.178298686694424","0.00021439823","0.00052","dn/ds","0.203276742721223","PolyDFE.input","0.0105905734536205","0.00229783387601343","0.216969731249812","dnds","0.0246279330447998","0.348626494824147","679","9.8064295383883e-09","0.348626494824147","269990.555996007"
"dnds15","dnds","dnds15_0.566280124039557_PolyDFE.output","0.566280124039557","0.365275958071181","0.2146702010572","0.115737404357649","0.12577654490397","0.135126286665298","0.043413604944702","0.28415043518","-303.66938286","0.17853989161","0.70719397878","0.00302250774605004","0.00033731132","0.00019","dn/ds","0.222123684353867","PolyDFE.input","0.0114213133513711","0.00256964638655743","0.224986943926983","dnds","0.245057756251348","0.566280124039557","791","9.17671021210845e-09","0.566280124039557","311149.450276336"
"dnds2","dnds","dnds2_0.0468947384670922_PolyDFE.output","0.0468947384670922","0.777561461678414","0.137681272898459","0.0525380062809817","0.0319844310421453","0.000132484506568775","0.000102343593431198","0.4222847045","-1949.2616091","0.0002348281","1.20406776231","0.000646163126809933","0.00338813929","0.00089","dn/ds","0.0392488226892314","PolyDFE.input","0.0136163956724793","0.000824011771661415","0.0605161447626599","dnds","0.00579432841988839","0.0468947384670922","548","1.16645100641451e-08","0.0468947384670922","291833.853235167"
"dnds3","dnds","dnds3_0.0656213349319567_PolyDFE.output","0.0656213349319567","0.736540139048118","0.15932105723659","0.0625942739800586","0.0397636010052337","0.00048916103993335","0.00129176769006667","0.41096913753","-1401.899612","0.00178092873","3.11406763816","0.0574996935956008","0.00435072607","8e-05","dn/ds","0.0542070430465835","PolyDFE.input","0.012635165080991","0.000964670453241955","0.0763480688268376","dnds","0.0051667552308468","0.0656213349319567","558","1.16542847833171e-08","0.0656213349319567","271041.194631652"
"dnds4","dnds","dnds4_0.0827116480883782_PolyDFE.output","0.0827116480883782","0.709330340618127","0.176904346751898","0.0675508027925945","0.0406762872573806","0.000872400753518798","0.00466582182648123","0.42547397387","-1034.9607633","0.00553822258","5.83397800835","0.321496942459423","0.00481197188","0.00346","dn/ds","0.0676672644782277","PolyDFE.input","0.013786180436768","0.0012774417743854","0.0926610369162467","dnds","0.00424470604051165","0.0827116480883782","520","1.14963480963481e-08","0.0827116480883782","299794.776594042"
"dnds5","dnds","dnds5_0.0979666075748567_PolyDFE.output","0.0979666075748567","0.666484131133421","0.194513758077625","0.0816255694857653","0.0573585242431892","1.54821556537232e-05","2.53490434631853e-06","0.38484159332","-880.38457722","1.801706e-05","0.50990147496","7.52604311482803e-07","0.00954498967","5e-05","dn/ds","0.0810549306493165","PolyDFE.input","0.0135542547300259","0.00133258583866609","0.0983149472404481","dnds","0.00439384686464176","0.0979924360715643","565","1.11678555466166e-08","0.0979924360715643","303421.159806555"
"dnds6","dnds","dnds6_0.114281254245905_PolyDFE.output","0.114281254245905","0.653851310127349","0.181921731505247","0.0867215211058312","0.0774237409815731","2.25819238894864e-05","5.91143561105012e-05","0.3266247042","-1161.408305","8.169628e-05","3.09085893925","0.00157795807649645","0.0017975296","1e-04","dn/ds","0.0924462970229913","PolyDFE.input","0.0135241588814879","0.00149304202402688","0.110398142842774","dnds","0.00511763728671388","0.114312896689242","570","1.09679248626617e-08","0.114312896689242","308266.127157938"
"dnds7","dnds","dnds7_0.131819104611221_PolyDFE.output","0.131819104611221","0.640279901742241","0.18713486179833","0.089704933484407","0.0807892193650217","0.000254208332310712","0.00183687527768928","0.32465022256","-1056.7135588","0.00209108361","7.71506738239","0.134972988748373","4.553144e-05","0.00109","dn/ds","0.103536976965101","PolyDFE.input","0.0123058984544377","0.00147785987885773","0.120093618871428","dnds","0.00492139971631588","0.131819104611221","563","1.08502789888225e-08","0.131819104611221","283538.756632771"
"dnds8","dnds","dnds8_0.149015316000115_PolyDFE.output","0.149015316000115","0.584127657019326","0.225348918477954","0.103642722917996","0.0846901686847237","0.000241447198942479","0.00194908570105756","0.34769414509","-582.81156924","0.0021905329","8.56278337549","0.149790225691224","0.01039126322","0.00116","dn/ds","0.116366842245104","PolyDFE.input","0.0124916201908076","0.00176056193739109","0.140939438639567","dnds","0.00538680462341132","0.149015316000115","584","1.09162342604123e-08","0.149015316000115","286078.969469087"
"dnds9","dnds","dnds9_0.167228737023811_PolyDFE.output","0.167228737023811","0.584692112524166","0.208304508940904","0.103600226486382","0.0993745247585478","0.000505794299443418","0.00352283299055656","0.31055570226","-739.34914633","0.00402862729","7.45377528225","0.187908149006587","0.0004952286","0.00024","dn/ds","0.129750346026819","PolyDFE.input","0.0111905730366687","0.00164296483205434","0.146816863325118","dnds","0.00562043058159319","0.167228737023811","582","1.06154673886632e-08","0.167228737023811","263544.049144261"
"MeanSIFT1","MeanSIFT","MeanSIFT1_0.446424727859293_PolyDFE.output","0.446424727859293","0.724367454468734","0.15283295658339","0.0634961554831235","0.0444341826347526","0.00230893782491015","0.0125603130050899","0.38568552536","-1618.2635302","0.01486925083","5.92581017049","0.498040407148176","6.254694e-05","1e-04","SIFT score","0.442864103534998","PolyDFE.input","0.0125637158621892","0.00144819819598687","0.115268302138642","MeanSIFT","0.0126447616136102","0.446424727859293","442","1.08250605603546e-08","0.138393388393622","290153.477482661"
"MeanSIFT10","MeanSIFT","MeanSIFT10_0.50133320890717_PolyDFE.output","0.50133320890717","0.6179225038482","0.195594141817919","0.0775924137908924","0.0491921812029893","0.05969875934","0","0.41182880675","-712.49803606","0.05969875934","0.01657377854","0","0.00626900409","0.00029","SIFT score","0.492444306514699","PolyDFE.input","0.011992174347464","0.00206898978699215","0.172528327811518","MeanSIFT","0.00114558797936879","0.50133320890717","445","1.06391329020542e-08","0.20450418381329","281793.978368963"
"MeanSIFT11","MeanSIFT","MeanSIFT11_0.505065126747783_PolyDFE.output","0.505065126747783","0.634957059910401","0.182639058921846","0.0801162995430509","0.0610274726947024","0.0412601089299998","2.22044604925031e-16","0.36453269763","-959.7148362","0.04126010893","0.03042938512","0","0.01251935163","0.00131","SIFT score","0.495387562449127","PolyDFE.input","0.011381560029835","0.0019454183710061","0.170927216120329","MeanSIFT","0.00100257475381329","0.505065126747783","448","1.07951614357865e-08","0.189427862473564","263580.125631669"
"MeanSIFT12","MeanSIFT","MeanSIFT12_0.509133585950914_PolyDFE.output","0.509133585950914","0.574064905212563","0.215691016026565","0.107371082881264","0.102817106829609","5.46084976473793e-05","1.28055235260049e-06","0.3109760119","-665.19339766","5.588905e-05","0.26482511062","0","0.00616121681","8e-05","SIFT score","0.498200805399004","PolyDFE.input","0.0122816162333905","0.00204731110168356","0.166697205219413","MeanSIFT","0.00139894290899683","0.509133585950914","458","1.04067972299413e-08","0.212922623606014","295038.328364252"
"MeanSIFT13","MeanSIFT","MeanSIFT13_0.514448001645158_PolyDFE.output","0.514448001645158","0.530281010215642","0.254835366733743","0.117290901059911","0.0940673553607045","0.0003238962257478","0.00320147040425223","0.35248671138","-395.52777214","0.00352536663","10.3762173859","0.241127410926214","0.00058388909","0.00091","SIFT score","0.500790373794304","PolyDFE.input","0.0121379935698626","0.00211199463155101","0.173998661261024","MeanSIFT","0.00173089758789116","0.514448001645158","514","1.11164956962622e-08","0.212970900546559","272972.569357982"
"MeanSIFT14","MeanSIFT","MeanSIFT14_0.521422173766922_PolyDFE.output","0.521422173766922","0.605570246890301","0.176065156967672","0.0978317486916681","0.12044614531036","6.64530247577177e-05","2.02491152422324e-05","0.25836766486","-1374.3313708","8.670214e-05","0.68758413796","3.88758772086506e-06","0.00824816489","7e-05","SIFT score","0.503724801931402","PolyDFE.input","0.0119359415474582","0.0020036782647831","0.167869309414454","MeanSIFT","0.00226570987257381","0.521422173766922","482","1.11314179135756e-08","0.233681916230528","268068.759077437"
"MeanSIFT15","MeanSIFT","MeanSIFT15_0.534324313159563_PolyDFE.output","0.534324313159563","0.56019175848299","0.225869813431799","0.108787042668553","0.096937861516657","0.000810256646161744","0.00740326725383822","0.32735525766","-561.08301509","0.0082135239","9.62828760572","0.388242762079879","0.00022143417","0.00014","SIFT score","0.506392811996799","PolyDFE.input","0.0115393202988193","0.00213168843272918","0.184732581948288","MeanSIFT","0.00850387669955771","0.534324313159563","479","1.13693511313554e-08","0.259399216268843","253737.442126209"
"MeanSIFT2","MeanSIFT","MeanSIFT2_0.464853194109505_PolyDFE.output","0.464853194109505","0.663218786274686","0.187316634794346","0.0813164123424072","0.0608306428385608","0.00127320348940951","0.00604432026059054","0.36901195951","-979.89954161","0.00731752375","5.2314127452","0.270537704538432","0.00712390177","0.00581","SIFT score","0.461108107303264","PolyDFE.input","0.012078498983523","0.00157719737908311","0.130578922201729","MeanSIFT","0.00264958673127623","0.464853194109505","437","1.03366155837552e-08","0.155398511868209","292128.958595145"
"MeanSIFT3","MeanSIFT","MeanSIFT3_0.472288486752831_PolyDFE.output","0.472288486752831","0.678272883305508","0.179918503813861","0.0783827645593316","0.059187622691299","0.000522059392159435","0.00371616623784055","0.36663938027","-1112.7297704","0.00423822563","7.6073313134","0.283795547377954","0.0002285222","0.00028","SIFT score","0.468211141336094","PolyDFE.input","0.0122173729759218","0.00151618438781656","0.124100687668673","MeanSIFT","0.00168068549019474","0.472288486752831","412","1.09347602235952e-08","0.151362403008235","279324.208443982"
"MeanSIFT4","MeanSIFT","MeanSIFT4_0.477462778791762_PolyDFE.output","0.477462778791762","0.642834338364713","0.192581641671051","0.0887659758887195","0.0740131071155167","0.000634277888160506","0.00117065907183944","0.34264990754","-948.97147405","0.00180493696","2.30968876806","0.0179393889451945","0.00590533007","0.00382","SIFT score","0.473044375712226","PolyDFE.input","0.0124173212232887","0.001599473394217","0.128809858862086","MeanSIFT","0.00141304195966854","0.477462778791762","396","1.02711202938476e-08","0.156390342083311","302238.725378543"
"MeanSIFT5","MeanSIFT","MeanSIFT5_0.481996034651674_PolyDFE.output","0.481996034651674","0.670852066064514","0.172555013940551","0.0812074720283282","0.070939316066607","0.000411365184462165","0.00403476671553782","0.33161616115","-1342.2996271","0.0044461319","10.3001465379","0.341293242686567","0.00453798428","8e-05","SIFT score","0.476825555971563","PolyDFE.input","0.0117053655315385","0.00158080049442611","0.135049220818167","MeanSIFT","0.00125063915887258","0.481996034651674","420","1.0519696969697e-08","0.158196097891571","278177.345917307"
"MeanSIFT6","MeanSIFT","MeanSIFT6_0.486309678053365_PolyDFE.output","0.486309678053365","0.630516075513785","0.182806526370383","0.0916850713905786","0.0904536999352539","0.000972811912456573","0.00356581487754348","0.30421618778","-1154.5211673","0.00453862679","4.14538886511","0.107036536840357","0.00526596494","0.00036","SIFT score","0.480265769200472","PolyDFE.input","0.0119714802348244","0.00176082461019678","0.147084953210266","MeanSIFT","0.00124860385149135","0.486309678053365","453","1.04738555533258e-08","0.161573036344701","285746.738005737"
"MeanSIFT7","MeanSIFT","MeanSIFT7_0.490245871795474_PolyDFE.output","0.490245871795474","0.644307421632375","0.192597650988609","0.0868981394740491","0.0696006826949667","0.000951301566627261","0.00564480364337272","0.35228491296","-925.48525486","0.00659610521","6.42079547442","0.290347905047798","0.00864466802","0.00234","SIFT score","0.483542651603808","PolyDFE.input","0.0108074500689408","0.0016916464461511","0.156525955277154","MeanSIFT","0.000986307827440597","0.490245871795474","410","1.05960581423996e-08","0.172363284349807","254987.513368186"
"MeanSIFT8","MeanSIFT","MeanSIFT8_0.493904550546996_PolyDFE.output","0.493904550546996","0.671500313352309","0.162386311789768","0.0822847769215397","0.0834602775863841","6.03884301092483e-05","0.000307931919890758","0.29811161924","-1773.1633709","0.00036832035","5.58427247296","0.0175707710312953","0.01184235168","0.00019","SIFT score","0.48684940627884","PolyDFE.input","0.0104937639828025","0.00162681020100229","0.155026376014207","MeanSIFT","0.00115767518848258","0.493904550546996","452","1.06651693930455e-08","0.18870745416528","245982.121710259"
"MeanSIFT9","MeanSIFT","MeanSIFT9_0.497736055757607_PolyDFE.output","0.497736055757607","0.641373114127315","0.177851928554735","0.089713378573995","0.0897233650239546","5.39518152438134e-05","0.00128426190475617","0.30121761894","-1286.2909063","0.00133821372","24.3004391062","0.249562101149937","0.01160415304","0.00036","SIFT score","0.489820116348262","PolyDFE.input","0.0114677576099564","0.00186448668054884","0.162585114192688","MeanSIFT","0.00101875881186308","0.497736055757607","444","1.08151333151333e-08","0.184218986415355","265085.9049955"
"norm.exp1","norm.exp","norm.exp1_-9.85014419545008_PolyDFE.output","-9.85014419545008","0.479743873136838","0.256860923995674","0.132107193692554","0.131050794844934","0.000144488885778671","9.27254442213421e-05","0.30356420619","-350.39844816","0.00023721433","1.06459860371","9.82713103738838e-05","0.00645525343","0.00092","Expression level","-10.0806327555349","PolyDFE.input","0.0130734904260033","0.00280601641790196","0.214634066838093","norm.exp","0.560986524126527","-9.85014419545008","599","1.19417547764793e-08","0.254696445034568","273692.825524961"
"norm.exp10","norm.exp","norm.exp10_-5.62777918216493_PolyDFE.output","-5.62777918216493","0.61616556811381","0.18799913649456","0.0957526182859346","0.0972964172656954","0.000207225447437231","0.0025790343925628","0.29782304202","-1058.4344013","0.00278625984","12.9391088921","0.243442982887056","0.00196515212","0.00406","Expression level","-6.13772280966613","PolyDFE.input","0.0109268722530598","0.00188893927715108","0.172870994865172","norm.exp","0.0653252339496176","-5.62777918216493","563","1.02475196009832e-08","0.17997221833285","266573.587524813"
"norm.exp11","norm.exp","norm.exp11_-5.38837874895182_PolyDFE.output","-5.38837874895182","0.645894243062113","0.188804516314415","0.0594347709321212","0.0260818858513509","0.07978458384","0","0.51677993176","-643.51303821","0.07978458384","0.00327589547","0","0.00766042367","1e-04","Expression level","-5.97485737708314","PolyDFE.input","0.0105750009845306","0.00176220541456851","0.166638794374233","norm.exp","0.0725776073442188","-5.38837874895182","589","1.02618545385947e-08","0.176447815848979","257628.895068579"
"norm.exp12","norm.exp","norm.exp12_-5.11918784311306_PolyDFE.output","-5.11918784311306","0.638403614385102","0.204652555838904","0.0872645019139621","0.0627602841120326","0.000635353992121557","0.00628368975787841","0.37901681629","-755.19806397","0.00691904375","10.3820355857","0.464349147044558","0.00386938341","0.00241","Expression level","-5.81309427807823","PolyDFE.input","0.0110513486850655","0.00178894151040313","0.16187540194263","norm.exp","0.0863301588572865","-5.11918784311306","625","1.05283555555556e-08","0.159198046850595","262418.680361578"
"norm.exp13","norm.exp","norm.exp13_-4.77762146579968_PolyDFE.output","-4.77762146579968","0.683118255765128","0.170463049750872","0.0762742872377231","0.0606391571262768","0.00272983991586995","0.00677541020413008","0.35396848479","-1312.059062","0.00950525012","2.95382249275","0.143267382662439","0.00175309814","4e-04","Expression level","-5.65552755515647","PolyDFE.input","0.0102138606824285","0.00170604313037785","0.167032152035602","norm.exp","0.115900263402694","-4.77762146579968","642","1.0225636426571e-08","0.165063217737855","249712.102414674"
"norm.exp14","norm.exp","norm.exp14_-4.27522770217541_PolyDFE.output","-4.27522770217541","0.676506204329813","0.174985067139035","0.0790087482283788","0.0637878800727733","0.00121876941784704","0.00449333081215297","0.35026661625","-1237.5529348","0.00571210023","4.16679659381","0.16700555271061","0.00087764025","0.00067","Expression level","-5.47901468485148","PolyDFE.input","0.0104805628474688","0.00168178874808993","0.160467407387009","norm.exp","0.184164837464623","-4.27522770217541","660","1.03774104683196e-08","0.151224201358419","252485.022141703"
"norm.exp15","norm.exp","norm.exp15_-3.08512753418294_PolyDFE.output","-3.08512753418294","0.771497947545933","0.126572897604024","0.0426384381392296","0.0213239088808127","0.0370730074137881","0.000893800416211898","0.47739298146","-1796.9488299","0.03796680783","0.26673885853","0","0.00611627881","0.00163","Expression level","-5.29000965860176","PolyDFE.input","0.0108790308677997","0.00178599903638604","0.16416894648882","norm.exp","0.833652505133959","-3.08512753418294","652","1.04745460742393e-08","0.132570090688839","259653.993373403"
"norm.exp2","norm.exp","norm.exp2_-8.62457495190884_PolyDFE.output","-8.62457495190884","0.488544718195198","0.229466263654715","0.127222253082265","0.151155672547822","0.000520796430114379","0.00309029608988565","0.26567249454","-471.13556008","0.00361109252","6.42081554885","0.103980357660396","0.0001620994","0.00018","Expression level","-8.98414591016635","PolyDFE.input","0.0124766538553519","0.00314021626935389","0.251687375939092","norm.exp","0.257879717770186","-8.62457495190884","601","1.12234491335989e-08","0.247437964389279","277914.875071724"
"norm.exp3","norm.exp","norm.exp3_-7.89562360040706_PolyDFE.output","-7.89562360040706","0.513340791939846","0.236686215530238","0.121401127139804","0.121670799200112","0.000914119589344176","0.0059869466006558","0.30114005366","-459.91844084","0.00690106619","7.03757565112","0.228326280478726","9.798229e-05","0.00139","Expression level","-8.31295728642703","PolyDFE.input","0.012057319678774","0.00277560899370845","0.230201161423521","norm.exp","0.173332917920742","-7.89562360040706","593","1.13019912446557e-08","0.233338266697603","266707.861866278"
"norm.exp4","norm.exp","norm.exp4_-7.36675349061528_PolyDFE.output","-7.36675349061528","0.536480715099821","0.214371413420269","0.116149278775473","0.132747173464437","0.000165967827667646","8.54514123324046e-05","0.27334961354","-643.40432077","0.00025141924","0.9266347268","5.21136432437353e-05","0.00545905376","0.00098","Expression level","-7.82209386937635","PolyDFE.input","0.0119203657959827","0.00248946450420456","0.208841284471617","norm.exp","0.135599283949798","-7.36675349061528","584","1.1186799501868e-08","0.219251225798486","266393.569358069"
